participant,File_ID,pt_location,age_group,pt_location_age_group,expName,date,excerpt_label_final,excerpt_name_original,genre_code,familiarity_specific_level,song_batch,no_thought_rate,creation_time_Acc,familiarity_specific_rated,thought_or_not_response.keys,have_thought_input.text,have_thought_input.text_EDIT,Artists_composers_singers_etc_mentioned,song_piece_titles_mentioned,media_or_fictional_characters_or_titles_mentioned,PossibleExclusion,no_thought_input.text,rating_Q1_music_related.response,rating_Q2_spontaneous.response,rating_Q3_reality.response,general_rating_Q1_familiarity.response,general_rating_Q2_enjoy.response,textbox_attnCheck.text,demographics.headphones,demographics.age,demographics.gender,demographics.livingCountry,demographics.birthCountry,demographics.nativeLangue,demographics.otherLanguage,demographics.otherLanguageText,demographics.hearingImpairments,demographics.hearingImpairmentsText,demographics.education,demographics.musicianIdentification,demographics.feedback,have_thoughts.started,have_thoughts.stopped,no_thought.started,no_thought.stopped,have_thoughts.RT,no_thought.RT,have_thought_word_count,no_thought_word_count,have_thought_input_text_EDIT_word_count,spelling_corrected,spelling_check_original_words,spelling_check_new_words,spelling_check_original_words_number,spelling_check_new_words_number,dimension_of_similarity_1,dimension_of_similarity_2,audio_name,original_order,online_order,have_thought_input.text_EDIT_PNAS,dimension_of_similarity_1_PNAS,dimension_of_similarity_2_PNAS
248477,MEI_UK61to75_2024-07-15_15h13.30.228_248477.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-15_15h13.30.228,80s_H_01,new-clip_80s_HIGH_Take_on_Me.mp3,80s pop,H,1,0.052631579,0.631578947,4.368421053,y,"I could see dancers on a stage moving in concert to the rythym. It also made me think of young people, dancing and enjoying life. ","I could see dancers on a stage moving in concert to the rhythm. It also made me think of young people, dancing and enjoying life. ",,,,,NA,5,5,1,3,5,,TRUE,67,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,7,1,N/A apart from the fact that it was interesting.,1139.7714,1210.1148,1218.9411,1218.942,70.3434,NA,25,NA,25,Yes,rythym.,rhythm.,1,1,5.71181,-4.782204,80s_H_01_new-clip_80s_HIGH_Take_on_Me.mp3,6798,11364,"<i>I</i> could see dancers <i>on</i> <i>a</i> stage moving <i>in</i> concert <i>to</i> <i>the</i> rhythm. <i>It</i> <i>also</i> <i>made</i> <i>me</i> <i>think</i> <i>of</i> young people, dancing <i>and</i> enjoying life. ",44.46843,-21.652489
660470,MEI_UK61to75_2024-07-15_15h19.54.005_660470.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-15_15h19.54.005,80s_H_06,new-clip_80s_HIGH_Sweet_Dreams_-Are_Made_of_This-.mp3,80s pop,H,6,0,0.741935484,4.612903226,y,Watching top of the pops many years ago,Watching top of the pops many years ago,,,top of the pops,,,4,4,2,5,4,,TRUE,66,Male,United Kingdom,United Kingdom,english,FALSE,NA,FALSE,NA,3,2,NA,733.3609,764.2904,775.6215,775.6241,30.9295,NA,8,0,8,No,NA,NA,NA,NA,10.723676,-17.340393,80s_H_06_new-clip_80s_HIGH_Sweet_Dreams_-Are_Made_of_This-.mp3,6802,11365,Watching top <i>of</i> <i>the</i> pops many years ago,9.054417,-6.1087146
373671,MEI_UK61to75_2024-07-15_15h36.11.999_373671.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-15_15h36.11.999,80s_L_10,new-clip_80s_MED_In_Your_Room.mp3,80s pop,L,10,0.125,0.59375,1.4375,y,a jazz bar on a saturday night,a jazz bar on a saturday night,,,,,NA,5,5,5,1,5,,TRUE,62,Male,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,3,2,no,620.3279,692.9765,704.396,704.3982,72.6486,NA,7,NA,7,No,NA,NA,NA,NA,-42.451466,-42.60802,80s_L_10_new-clip_80s_MED_In_Your_Room.mp3,6813,11366,a <i>jazz</i> bar <i>on</i> <i>a</i> saturday night,57.638226,30.323076
380865,MEI_UK61to75_2024-07-15_15h44.37.282_380865.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-15_15h44.37.282,80s_L_11,new-clip_80s_MED_Your_Love_Drives_Me_Crazy.mp3,80s pop,L,11,0.0625,0.40625,1.25,y,Instantly thought of getting a message on my phone which then made me think about how artificially created it sounded,Instantly thought of getting a message on my phone which then made me think about how artificially created it sounded,,,,,,5,5,2,1,1,,TRUE,62,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,5,3,NA,927.5349,969.3535,983.7877,983.7894,41.8186,NA,20,0,20,No,NA,NA,NA,NA,58.171257,40.598656,80s_L_11_new-clip_80s_MED_Your_Love_Drives_Me_Crazy.mp3,6826,11367,Instantly <i>thought</i> <i>of</i> getting <i>a</i> message <i>on</i> <i>my</i> phone <i>which</i> <i>then</i> <i>made</i> <i>me</i> <i>think</i> <i>about</i> <i>how</i> artificially created <i>it</i> sounded,-22.662262,-27.807678
424510,MEI_UK61to75_2024-07-15_16h20.45.002_424510.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-15_16h20.45.002,80s_H_01,new-clip_80s_HIGH_Take_on_Me.mp3,80s pop,H,1,0.052631579,0.631578947,4.368421053,y,This is one of my favourite pieces of music.  It was a song that was newly out when I first met my husband and we used to go out on dates.  Such happy times!,This is one of my favourite pieces of music.  It was a song that was newly out when I first met my husband and we used to go out on dates.  Such happy times!,,,,,NA,5,5,1,5,5,,TRUE,69,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,3,2,Music is so evocative and this study made me cry and also made me feel happy with fond memories.,1303.8799,1351.6333,1367.5134,1367.5149,47.7534,NA,34,NA,34,No,NA,NA,NA,NA,43.345905,-14.644246,80s_H_01_new-clip_80s_HIGH_Take_on_Me.mp3,6837,11368,This <i>is</i> one <i>of</i> <i>my</i> favourite <i>pieces</i> <i>of</i> music.  <i>It</i> <i>was</i> <i>a</i> <i>song</i> <i>that</i> <i>was</i> newly <i>out</i> <i>when</i> <i>I</i> first met <i>my</i> husband <i>and</i> <i>we</i> used <i>to</i> go <i>out</i> <i>on</i> dates.  Such happy times!,-25.397842,8.588882
713904,MEI_UK61to75_2024-07-15_16h25.19.287_713904.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-15_16h25.19.287,80s_H_01,new-clip_80s_HIGH_Take_on_Me.mp3,80s pop,H,1,0.052631579,0.631578947,4.368421053,y,I felt happy and nostalgic. I loved this era of music.,I felt happy and nostalgic. I loved this era of music.,,,,,,5,5,5,5,5,,TRUE,67,Male,United Kingdom,United Kingdom,english,FALSE,NA,TRUE,I wear hearing aids due to work related hearing loss.,3,2,No,937.3203,968.3699,989.3558,989.3602,31.0496,NA,11,0,11,No,NA,NA,NA,NA,64.65363,22.303383,80s_H_01_new-clip_80s_HIGH_Take_on_Me.mp3,6843,11369,<i>I</i> felt happy <i>and</i> nostalgic. <i>I</i> loved <i>this</i> era <i>of</i> music.,-69.12068,4.8087487
221838,MEI_UK61to75_2024-07-15_17h37.20.308_221838.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-15_17h37.20.308,80s_H_05,new-clip_80s_HIGH_Who_Can_It_Be_Now_.mp3,80s pop,H,5,0.181818182,0.606060606,2.151515152,y,"Rock band playing live on stage at a small, intimate, venue. 80s.","Rock band playing live on stage at a small, intimate, venue. 80s.",,,,,,4,4,3,3,4,,TRUE,69,Male,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,2,1,No thank you,883.2437,914.8519,928.4213,928.4233,31.6082,NA,12,0,12,No,NA,NA,NA,NA,-61.79557,-3.3393285,80s_H_05_new-clip_80s_HIGH_Who_Can_It_Be_Now_.mp3,6871,11370,"Rock <i>band</i> playing live <i>on</i> stage <i>at</i> <i>a</i> small, intimate, venue.  <i>80</i> s.",38.1268,-46.189026
768092,MEI_UK61to75_2024-07-15_18h30.15.186_768092.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-15_18h30.15.186,80s_L_07,new-clip_80s_LOW_Breaking_Away.mp3,80s pop,L,7,0.176470588,0.352941176,1.558823529,y,"Film, pianist, Dirk Bogard, Casablanca, sleazy bar, then a saxophone solo with a link to Bill Clinton. ","Film, pianist, Dirk Bogarde, Casablanca, sleazy bar, then a saxophone solo with a link to Bill Clinton. ",,,Dirk Bogarde,,,4,3,3,1,2,,TRUE,69,Male,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,5,2,"Interesting how only 1 clip did nothing for me! But as I was listening to that one someone interrupted my concentration for a few seconds so maybe that blew it. I was very engaged with all of the others, regardless of whether I recognised the music. ",993.3563,1054.4713,1076.5243,1076.5287,61.115,NA,17,0,17,Yes,"Bogard,","Bogarde,",1,1,-35.88613,26.473246,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,6888,11371,"Film, pianist, Dirk Bogarde, Casablanca, sleazy bar, <i>then</i> <i>a</i> <i>saxophone</i> solo <i>with</i> <i>a</i> link <i>to</i> Bill Clinton. ",7.8598447,-34.61573
468071,MEI_UK61to75_2024-07-16_12h08.58.104_468071.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_12h08.58.104,80s_H_02,new-clip_80s_HIGH_Maneater.mp3,80s pop,H,2,0,0.628571429,3.771428571,y,I liked the chord sequence and thought how to play that on the piano,I liked the chord sequence and thought how to play that on the piano,,,,,NA,5,5,2,1,2,banana,TRUE,71,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,7,5,Is there a study comparing the responses of people to electronic music vs accoustic?,675.0265,706.5935,728.4098,728.4113,31.567,NA,14,NA,14,No,NA,NA,NA,NA,18.095707,-9.508575,80s_H_02_new-clip_80s_HIGH_Maneater.mp3,6894,11372,<i>I</i> liked <i>the</i> chord sequence <i>and</i> <i>thought</i> <i>how</i> <i>to</i> play <i>that</i> <i>on</i> <i>the</i> piano,23.906248,-59.63351
424127,MEI_UK61to75_2024-07-16_12h55.37.938_424127.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_12h55.37.938,80s_H_06,new-clip_80s_HIGH_Sweet_Dreams_-Are_Made_of_This-.mp3,80s pop,H,6,0,0.741935484,4.612903226,y,feeling of wanting to dance or bop about in my chair,feeling of wanting to dance or bop about in my chair,,,,,,5,5,1,4,3,,TRUE,63,Male,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,2,3,NA,704.9887,736.0401,755.4065,755.4088,31.0514,NA,11,0,11,No,NA,NA,NA,NA,-10.475457,-5.470451,80s_H_06_new-clip_80s_HIGH_Sweet_Dreams_-Are_Made_of_This-.mp3,6904,11373,feeling <i>of</i> wanting <i>to</i> dance <i>or</i> bop <i>about</i> <i>in</i> <i>my</i> chair,56.306023,-17.220411
710282,MEI_UK61to75_2024-07-16_13h00.25.388_710282.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_13h00.25.388,80s_L_09,new-clip_80s_LOW_Eve_lève-toi.mp3,80s pop,L,9,0.147058824,0.470588235,1.529411765,y,Looking down on a car driving down a mountain road and feeling the flow of the ride,Looking down on a car driving down a mountain road and feeling the flow of the ride,,,,,,3,2,1,3,4,,TRUE,68,Male,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,2,1,Very interesting and enjoyable,588.6143,656.2984,688.2369,688.238,67.6841,NA,17,0,17,No,NA,NA,NA,NA,-12.732837,-51.35035,80s_L_09_new-clip_80s_LOW_Eve_lève-toi.mp3,6910,11374,Looking <i>down</i> <i>on</i> <i>a</i> car driving <i>down</i> <i>a</i> mountain road <i>and</i> feeling <i>the</i> flow <i>of</i> <i>the</i> ride,-5.3141637,29.763641
221318,MEI_UK61to75_2024-07-16_13h13.14.456_221318.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_13h13.14.456,80s_H_03,new-clip_80s_HIGH_Total_Eclipse_of_the_Heart.mp3,80s pop,H,3,0.033333333,0.733333333,3.733333333,y,The end of a large orchestral performance,The end of a large orchestral performance,,,,,,5,4,3,5,2,,TRUE,71,Male,United Kingdom,United Kingdom,English,TRUE,French,FALSE,NA,2,2,"Just that I enjoyed the whole experience, made me think how music can evoke feelings and imagination",240.7145,281.0269,313.6248,313.6273,40.3124,NA,7,0,7,No,NA,NA,NA,NA,-28.905565,-13.387645,80s_H_03_new-clip_80s_HIGH_Total_Eclipse_of_the_Heart.mp3,6917,11375,The end <i>of</i> <i>a</i> large <i>orchestral</i> performance,32.08507,-46.47577
565943,MEI_UK61to75_2024-07-16_13h25.17.033_565943.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_13h25.17.033,80s_L_10,new-clip_80s_MED_In_Your_Room.mp3,80s pop,L,10,0.125,0.59375,1.4375,y,A slow dance at a high school prom. A band playing on stage with teenagers dancing slowing together in dresses and suits.,A slow dance at a high school prom. A band playing on stage with teenagers dancing slowing together in dresses and suits.,,,,,,5,5,3,1,4,,TRUE,61,Female,United Kingdom,United Kingdom,english,FALSE,NA,FALSE,NA,5,1,none,317.3837,349.0812,357.1679,357.1747,31.6975,NA,22,0,22,No,NA,NA,NA,NA,-55.283966,-28.316479,80s_L_10_new-clip_80s_MED_In_Your_Room.mp3,6928,11376,<i>A</i> slow dance <i>at</i> <i>a</i> high school prom. <i>A</i> <i>band</i> playing <i>on</i> stage <i>with</i> teenagers dancing slowing together <i>in</i> dresses <i>and</i> suits.,59.93012,-20.853424
893458,MEI_UK61to75_2024-07-16_13h58.26.966_893458.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_13h58.26.966,80s_L_10,new-clip_80s_MED_In_Your_Room.mp3,80s pop,L,10,0.125,0.59375,1.4375,y,countryside happy relaxed ,countryside happy relaxed ,,,,,,4,3,2,1,4,,TRUE,61,Female,United Kingdom,United Kingdom,english,FALSE,NA,FALSE,NA,5,1,NA,236.4327,270.0067,298.5239,298.5275,33.574,NA,3,0,3,No,NA,NA,NA,NA,-45.48961,-52.897785,80s_L_10_new-clip_80s_MED_In_Your_Room.mp3,6942,11377,countryside happy relaxed ,-23.210077,72.58044
113758,MEI_UK61to75_2024-07-16_14h05.51.138_113758.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_14h05.51.138,80s_L_07,new-clip_80s_LOW_Breaking_Away.mp3,80s pop,L,7,0.176470588,0.352941176,1.558823529,y,"At first, the music made me think of travelling in a boat slowly down a misty river. However I found the trumpet melody unpleasant.","At first, the music made me think of travelling in a boat slowly down a misty river. However I found the trumpet melody unpleasant.",,,,,,5,5,5,1,3,,TRUE,63,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,7,3,NA,1188.2921,1277.6339,1293.1748,1293.1778,89.3418,NA,24,0,24,No,NA,NA,NA,NA,-3.332771,-27.680187,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,6956,11378,"At first, <i>the</i> <i>music</i> <i>made</i> <i>me</i> <i>think</i> <i>of</i> travelling <i>in</i> <i>a</i> boat slowly <i>down</i> <i>a</i> misty river. However <i>I</i> found <i>the</i> <i>trumpet</i> melody unpleasant.",-6.622484,57.74427
915499,MEI_UK61to75_2024-07-16_14h14.23.787_915499.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_14h14.23.787,80s_L_07,new-clip_80s_LOW_Breaking_Away.mp3,80s pop,L,7,0.176470588,0.352941176,1.558823529,y,"romantic, romance comes to mind with this clip ","romantic, romance comes to mind with this clip ",,,,,,5,5,5,1,4,,TRUE,61,Male,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,5,1,NA,1012.9284,1053.2461,1061.9616,1061.9644,40.3177,NA,8,0,8,No,NA,NA,NA,NA,-7.071106,39.27064,80s_L_07_new-clip_80s_LOW_Breaking_Away.mp3,6965,11379,"romantic, romance comes <i>to</i> mind <i>with</i> <i>this</i> clip ",-27.684093,-25.970282
896890,MEI_UK61to75_2024-07-16_15h15.40.215_896890.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_15h15.40.215,80s_L_09,new-clip_80s_LOW_Eve_lève-toi.mp3,80s pop,L,9,0.147058824,0.470588235,1.529411765,y,"Mixed. Reminded me of my prog rock stage, especially the voice.Atmospheric","Mixed. Reminded me of my prog rock stage, especially the voice.Atmospheric",,,,,,5,3,2,1,4,,TRUE,75,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,2,2,I love music. I think it reaches your innermost spirit. ,1142.3743,1180.0108,1191.2546,1191.2626,37.6365,NA,11,0,11,No,NA,NA,NA,NA,33.746967,53.642056,80s_L_09_new-clip_80s_LOW_Eve_lève-toi.mp3,6999,11380,"Mixed. Reminded <i>me</i> <i>of</i> <i>my</i> prog <i>rock</i> stage, especially <i>the</i> voice.Atmospheric",31.549437,-34.074715
186615,MEI_UK61to75_2024-07-16_15h46.06.113_186615.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_15h46.06.113,80s_L_09,new-clip_80s_LOW_Eve_lève-toi.mp3,80s pop,L,9,0.147058824,0.470588235,1.529411765,y,american action filmpossible chase sene ,american action film possible chase scene ,,,,,,4,4,2,1,4,,TRUE,62,Female,United Kingdom,United Kingdom,english,FALSE,NA,FALSE,NA,2,2,None,117.1938,173.8596,191.6562,191.6581,56.6658,NA,5,0,6,Yes,filmpossible sene,film possible scene,2,3,-31.443792,45.62799,80s_L_09_new-clip_80s_LOW_Eve_lève-toi.mp3,7000,11381,american action <i>film</i> possible chase <i>scene</i> ,-56.661438,-45.57281
2265,MEI_UK61to75_2024-07-16_16h19.21.741_002265.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_16h19.21.741,80s_L_08,new-clip_80s_LOW_是否.mp3,80s pop,L,8,0.057142857,0.142857143,1.542857143,y,"emotions, happy endings","emotions, happy endings",,,,,,5,5,2,2,4,,TRUE,63,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,2,1,NA,973.3216,1004.9709,1018.3136,1018.3185,31.6493,NA,3,0,3,No,NA,NA,NA,NA,8.531722,69.31328,80s_L_08_new-clip_80s_LOW_是否.mp3,7013,11382,"emotions, happy endings",-67.139046,2.4452868
592872,MEI_UK61to75_2024-07-16_16h39.31.659_592872.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_16h39.31.659,80s_H_02,new-clip_80s_HIGH_Maneater.mp3,80s pop,H,2,0,0.628571429,3.771428571,y,this is a very boring survey without words,this is a very boring survey without words,,,,,,5,5,1,1,1,banana in the te,TRUE,70,Male,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,1,1,should have used tunes with words,566.1608,600.0984,612.211,612.2127,33.9376,NA,8,0,8,No,NA,NA,NA,NA,40.23301,11.586061,80s_H_02_new-clip_80s_HIGH_Maneater.mp3,7026,11383,this <i>is</i> <i>a</i> <i>very</i> boring survey without words,-7.089341,15.408131
290262,MEI_UK61to75_2024-07-16_17h06.15.307_290262.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_17h06.15.307,80s_L_12,new-clip_80s_MED_Une_autre_histoire.mp3,80s pop,L,12,0.15625,0.53125,1.625,y,I was watching other people dancing in a disco / club,I was watching other people dancing in a disco / club,,,,,,5,4,1,1,2,,TRUE,73,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,3,2,No,825.4659,858.6252,880.8802,880.8833,33.1593,NA,10,0,10,No,NA,NA,NA,NA,-29.080744,5.7621403,80s_L_12_new-clip_80s_MED_Une_autre_histoire.mp3,7050,11384,<i>I</i> <i>was</i> watching <i>other</i> people dancing <i>in</i> <i>a</i> disco / club,66.48167,-2.5458462
860821,MEI_UK61to75_2024-07-16_17h32.28.793_860821.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_17h32.28.793,80s_L_11,new-clip_80s_MED_Your_Love_Drives_Me_Crazy.mp3,80s pop,L,11,0.0625,0.40625,1.25,y,I imagined raindrops at the start of the piece but tis disapeared as the music continued,I imagined raindrops at the start of the piece but it's disappeared as the music continued,,,,,NA,5,5,2,1,3,,TRUE,66,Male,United Kingdom,United Kingdom,English,FALSE,NA,TRUE,I am deaf for certain frequencies but I wear a hearing aid in each ear and they were in during the study with headphones on as well,5,2,Very enjoyeable,776.4288,811.1209,821.6495,821.6503,34.6921,NA,16,NA,16,Yes,tis disapeared,it's disappeared,2,2,12.317932,-16.688797,80s_L_11_new-clip_80s_MED_Your_Love_Drives_Me_Crazy.mp3,7059,11385,<i>I</i> <i>imagined</i> raindrops <i>at</i> <i>the</i> start <i>of</i> <i>the</i> <i>piece</i> <i>but</i> it's disappeared <i>as</i> <i>the</i> <i>music</i> continued,-11.732791,38.933434
357287,MEI_UK61to75_2024-07-16_17h36.43.335_357287.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_17h36.43.335,80s_H_03,new-clip_80s_HIGH_Total_Eclipse_of_the_Heart.mp3,80s pop,H,3,0.033333333,0.733333333,3.733333333,y,I liked this music and I thought it was about moving forward with hope.,I liked this music and I thought it was about moving forward with hope.,,,,,,5,5,5,2,5,,TRUE,71,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,5,3,I enjoyed doing this study.,1076.696,1109.6861,1136.1959,1136.1971,32.9901,NA,14,0,14,No,NA,NA,NA,NA,60.968758,20.475887,80s_H_03_new-clip_80s_HIGH_Total_Eclipse_of_the_Heart.mp3,7066,11386,<i>I</i> liked <i>this</i> <i>music</i> <i>and</i> <i>I</i> <i>thought</i> <i>it</i> <i>was</i> <i>about</i> moving forward <i>with</i> hope.,-28.728569,6.624763
682958,MEI_UK61to75_2024-07-16_17h38.34.062_682958.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_17h38.34.062,80s_H_02,new-clip_80s_HIGH_Maneater.mp3,80s pop,H,2,0,0.628571429,3.771428571,y,"A happy tune, nostalgic too.  It reminds me of summer.","A happy tune, nostalgic too.  It reminds me of summer.",,,,,,5,5,1,5,5,,TRUE,67,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,2,1,It was very interesting and enjoyable to take part in.,154.8214,191.2042,217.6869,217.6958,36.3828,NA,10,0,10,No,NA,NA,NA,NA,46.274876,50.297005,80s_H_02_new-clip_80s_HIGH_Maneater.mp3,7078,11387,"<i>A</i> happy tune, nostalgic too.  <i>It</i> <i>reminds</i> <i>me</i> <i>of</i> summer.",-69.905426,2.7972877
427239,MEI_UK61to75_2024-07-16_17h45.01.823_427239.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_17h45.01.823,80s_H_05,new-clip_80s_HIGH_Who_Can_It_Be_Now_.mp3,80s pop,H,5,0.181818182,0.606060606,2.151515152,y,it reminded me alittle bit of music at the start of some 80s show it was a jolly tune,it reminded me a little bit of music at the start of some 80s show it was a jolly tune,,,,,,3,3,4,1,3,,TRUE,62,Female,United Kingdom,United Kingdom,English,FALSE,NA,FALSE,NA,3,2,this was a very interesting and thought prrovoking study that i enjoyed completing,896.1866,931.4462,946.6727,946.6779,35.2596,NA,19,0,20,Yes,alittle,little,1,1,37.022778,4.6284513,80s_H_05_new-clip_80s_HIGH_Who_Can_It_Be_Now_.mp3,7091,11388,it <i>reminded</i> <i>me</i> <i>a</i> little bit <i>of</i> <i>music</i> <i>at</i> <i>the</i> start <i>of</i> <i>some</i> <i> <i>80</i> s</i> show <i>it</i> <i>was</i> <i>a</i> jolly tune,-34.74139,-4.9210033
616460,MEI_UK61to75_2024-07-16_17h46.45.476_616460.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-16_17h46.45.476,80s_H_03,new-clip_80s_HIGH_Total_Eclipse_of_the_Heart.mp3,80s pop,H,3,0.033333333,0.733333333,3.733333333,y,songs from about 20 years ago in movies,songs from about 20 years ago in movies,,,,,,3,3,3,3,1,,TRUE,75,Female,United Kingdom,United Kingdom,gujarati,TRUE,english,FALSE,NA,2,2,no,930.0405,977.7066,991.2751,991.2762,47.6661,NA,8,0,8,No,NA,NA,NA,NA,-5.103449,14.00408,80s_H_03_new-clip_80s_HIGH_Total_Eclipse_of_the_Heart.mp3,7099,11389,songs <i>from</i> <i>about</i> 20 years ago <i>in</i> movies,11.777732,-3.2301872
470009,MEI_UK61to75_2024-07-17_10h20.35.480_470009.csv,UK,Age61to75,UK_Age61to75,MEI_UK61to75,2024-07-17_10h20.35.480,80s_L_08,new-clip_80s_LOW_是否.mp3,80s pop,L,8,0.057142857,0.142857143,1.542857143,y,"I immediately placed this type of music with a type of TV show e.g. ""Murder She Wrote"".","I immediately placed this type of music with a type of TV show e.g. ""Murder She Wrote"".",,,Murder She Wrote,,NA,5,5,5,4,3,,TRUE,71,Male,United Kingdom,United Kingdom,UK English,FALSE,NA,FALSE,NA,5,2,"Very pleasant study to complete, thank you.",1600.2144,1635.856,1646.5094,1646.5164,35.6416,NA,17,NA,17,No,NA,NA,NA,NA,12.047946,20.064943,80s_L_08_new-clip_80s_LOW_是否.mp3,7110,11390,"<i>I</i> immediately placed <i>this</i> type <i>of</i> <i>music</i> <i>with</i> <i>a</i> type <i>of</i> TV show e.g. ""Murder She Wrote"".",-23.735783,-40.446064
